"subjectID" "activity" "tBodyAccMeanX.mean" "tGravityAccarCoeffX2.mean" "tBodyGyrominX.mean" "tBodyGyroJerkcorrelationXZ.mean" "tBodyGyroJerkMagarCoeff4.mean" "fBodyAccbandsEnergy18.mean" "fBodyAccJerkbandsEnergy916.mean" "fBodyGyrobandsEnergy1724.mean" "fBodyBodyGyroMagMean.mean"
"162" 2 13 0.258203939581818 0.743203151818182 0.456049972363636 -0.00235501510690909 -0.0211495113727273 -0.623233942727273 -0.773501289454545 -0.928534445636364 -0.485477308909091
"163" 5 18 0.278458805890411 0.408491483863014 0.818995443013699 -0.172633969190411 -0.266843724228767 -0.997676792328767 -0.999474130958904 -0.999788746849315 -0.972352593013699
"164" 4 18 0.27727001877193 0.35055551322807 0.83778711631579 -0.0527164512087719 -0.145002397469123 -0.99864426877193 -0.999846722982456 -0.999925552631579 -0.986535242105263
"165" 6 18 0.274691576923077 0.452380932461538 0.843664912153846 0.012890911426 -0.104036176726154 -0.999719628615385 -0.999868653538462 -0.999968118769231 -0.984329092153846
"166" 1 18 0.273887758571429 0.486219797321429 0.621188334107143 0.0139451739035714 -0.254836191769643 -0.826032256607143 -0.870416439642857 -0.906869783035714 -0.620331394285714
"167" 3 18 0.288439468909091 0.647091678181818 0.432897695418182 0.116821803031273 -0.115262935701818 -0.823412044363636 -0.889128152909091 -0.949124887454545 -0.604735414363636
"168" 2 18 0.265401201896552 0.732912036724138 0.591355791724138 -0.102404407568966 -0.177211482115517 -0.707301557758621 -0.944298201206897 -0.96665633637931 -0.654029089310345
"169" 5 20 0.278076904657534 0.428039543957534 0.745901162054795 0.0326491932520548 -0.0806668363561644 -0.990806749863014 -0.998039197808219 -0.995822907945205 -0.879437674794521
"170" 4 20 0.278045439090909 0.463166180727273 0.814214555454545 -0.00877607367318182 -0.164363625121212 -0.989422802424242 -0.999229366969697 -0.998805142727273 -0.953399068181818
"171" 6 20 0.239507882205882 0.631355439558824 0.836664725147059 -0.0731347107485294 -0.0601240722691176 -0.997831641323529 -0.999435310147059 -0.999895054264706 -0.969832241176471
"172" 1 20 0.272589336470588 0.485536214509804 0.291264100392157 -0.0978669084431373 0.182403665072549 -0.75745055627451 -0.399854233406706 -0.752387793137255 -0.0520065599062745
"173" 3 20 0.296144421355556 0.708915038888889 0.203203945555556 -0.345514492531111 0.137197835511111 -0.769380474444444 -0.263867357133333 -0.719659270444444 -0.100566103524444
"174" 2 20 0.252098317156863 0.638676821176471 0.506236800196078 -0.0819399389745098 -0.373600346372549 -0.757883383529412 -0.746688374313725 -0.880134555686275 -0.286627716823529
"175" 5 24 0.280348883913043 0.271314160072464 0.814639126521739 -0.00958203531304348 -0.14305491974058 -0.992523267536232 -0.999324389130435 -0.999141589710145 -0.963922314202899
"176" 4 24 0.273475690147059 0.395030499044118 0.834164482647059 0.0916748130102941 -0.212978016757353 -0.996436508235294 -0.999719823235294 -0.999883786911765 -0.977973720735294
"177" 6 24 0.272850494930556 0.633872095 0.839877924722222 0.100114929905556 -0.0275370265277778 -0.998625372222222 -0.999754919861111 -0.999517819166667 -0.964001383472222
"178" 1 24 0.276980816034483 0.479624246551724 0.543533899655172 0.338318064574138 0.0486127311758621 -0.795906847068966 -0.814721818448276 -0.823616391551724 -0.534509163793103
"179" 3 24 0.288631208909091 0.715272380545455 0.361892191454545 0.0634894837090909 0.105462072869091 -0.852553125636364 -0.704615775818182 -0.741971210181818 -0.374298686727273
"180" 2 24 0.269881106779661 0.67586863559322 0.556511733220339 0.0660700963237288 0.196981757038983 -0.762566333559322 -0.903593645762712 -0.936378542542373 -0.564664994745763
